City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
297,lugulu,0.3936,34.3053,25.230000000000018,49,61,3.73,KE,1733899780
298,trebes,43.2106,2.4417,3.3100000000000023,93,100,0.0,FR,1733899781
299,placido de castro,-10.3353,-67.1856,22.470000000000027,100,100,0.55,BR,1733899782
300,san luis de la loma,17.2706,-100.8939,25.340000000000032,88,98,1.61,MX,1733899783
301,labytnangi,66.6572,66.4183,-15.829999999999984,98,100,1.24,RU,1733899784
302,chul'man,56.8479,124.9104,-15.859999999999957,95,100,3.74,RU,1733899786
303,petropavlovsk-kamchatsky,53.0452,158.6483,-6.669999999999959,73,75,0.0,RU,1733899787
304,hola,51.5377,23.1902,-1.8899999999999864,84,8,1.8,PL,1733899788
305,juneau,58.3019,-134.4197,4.0,97,100,0.0,US,1733899789
306,chonchi,-42.6128,-73.8092,7.2900000000000205,98,27,0.9,CL,1733899790
307,sortavala,61.7053,30.6918,2.4399999999999977,66,100,8.72,RU,1733899791
308,zavodskoy,43.4597,132.2922,-3.2299999999999613,31,0,6.0,RU,1733899792
309,talnakh,69.4865,88.3972,-13.870000000000005,92,100,7.26,RU,1733899793
310,nazarovo,56.0064,90.3914,-14.039999999999964,79,100,6.19,RU,1733899794
311,floro,61.5996,5.0328,3.980000000000018,100,100,1.54,NO,1733899781
312,yaransk,57.3033,47.8861,-4.089999999999975,95,100,6.98,RU,1733899797
313,sale,34.0389,-6.8166,9.379999999999995,57,40,2.06,MA,1733899798
314,katsuura,35.1333,140.3,11.939999999999998,55,94,3.86,JP,1733899799
315,nuuk,64.1835,-51.7216,-6.659999999999968,68,14,7.72,GL,1733899800
316,chavusy,53.8075,30.9712,-4.96999999999997,90,49,1.52,BY,1733899801
317,malmesbury,-33.4608,18.7271,25.200000000000045,59,1,3.79,ZA,1733899802
318,kaa-khem,51.6833,94.7333,-15.95999999999998,92,98,0.91,RU,1733899803
319,khanty-mansiysk,61.0042,69.0019,-5.939999999999998,79,20,7.0,RU,1733899804
320,bonga,7.2833,36.2333,23.680000000000007,51,0,0.81,ET,1733899805
321,glace bay,46.1969,-59.957,4.430000000000007,96,100,6.17,CA,1733899806
322,woolgoolga,-30.1106,153.2007,23.930000000000007,67,14,4.14,AU,1733899807
323,port augusta,-32.5,137.7667,24.610000000000014,40,0,8.6,AU,1733899809
324,bubaque,11.2833,-15.8333,26.100000000000023,58,98,3.94,GW,1733899810
325,mabai,23.0128,104.4508,13.890000000000043,85,100,2.26,CN,1733899811
326,peru,40.7537,-86.0689,-0.7099999999999795,78,100,4.63,US,1733899812
327,guerrero negro,27.9769,-114.0611,12.950000000000045,27,45,0.98,MX,1733899626
328,bereza,53.5183,50.1397,-2.9899999999999523,86,100,6.0,RU,1733899814
329,entre rios,-11.9419,-38.0844,20.29000000000002,98,6,1.84,BR,1733899815
330,vorkuta,67.5,64.0,-7.489999999999952,97,100,4.64,RU,1733899816
331,liuhe,42.2401,125.7172,-7.5,66,4,1.22,CN,1733899817
332,raduzhny,62.0961,77.475,-9.069999999999993,93,100,5.76,RU,1733899822
333,petrolina,-9.3986,-40.5008,25.03000000000003,61,0,4.12,BR,1733899823
334,kattivakkam,13.2167,80.3167,25.08000000000004,99,100,7.06,IN,1733899824
335,cheremukhovo,60.3484,59.9851,-6.509999999999991,80,100,2.88,RU,1733899825
336,sandnessjoen,66.0217,12.6316,3.0600000000000023,56,75,6.17,NO,1733899826
337,nelson bay,-32.7167,152.15,24.49000000000001,70,0,6.71,AU,1733899827
338,richards bay,-28.783,32.0377,30.680000000000007,58,2,3.86,ZA,1733899829
339,canete,-37.8,-73.4,7.010000000000048,86,3,1.52,CL,1733899831
340,eastman,32.1977,-83.1777,19.900000000000034,88,100,4.12,US,1733899832
341,sitka,57.0531,-135.33,8.939999999999998,66,100,7.2,US,1733899833
342,priozersk,61.0393,30.1291,1.160000000000025,86,12,7.0,RU,1733899834
343,kouroussa,10.65,-9.8833,20.410000000000025,40,19,0.71,GN,1733899835
344,mulanje,-16.0316,35.5,32.27000000000004,35,5,1.11,MW,1733899836
345,howard springs,-12.497,131.047,33.950000000000045,62,51,2.44,AU,1733899837
346,upper arlington,39.9945,-83.0624,2.8100000000000023,92,100,4.63,US,1733899838
347,murashi,59.3999,48.9615,-3.67999999999995,93,100,4.59,RU,1733899839
348,karagay,58.2667,54.9368,-4.519999999999982,90,100,5.8,RU,1733899840
349,tsiombe,-25.3,45.4833,33.170000000000016,42,0,3.58,MG,1733899841
350,bagudo,11.4033,4.2296,24.100000000000023,30,93,2.17,NG,1733899843
351,lerwick,60.1545,-1.1494,9.510000000000048,98,100,5.46,GB,1733899844
352,new norfolk,-42.7826,147.0587,15.04000000000002,79,100,6.78,AU,1733899845
353,el nido,11.1858,119.3956,31.75,74,100,0.45,PH,1733899847
354,kalmar,56.6616,16.3616,-2.0399999999999636,100,100,1.54,SE,1733899848
355,byron bay,-28.65,153.6167,23.640000000000043,76,73,4.98,AU,1733899671
356,sosnovka,56.255,51.2842,-2.7399999999999523,93,100,5.53,RU,1733899850
357,queenstown,-31.8976,26.8753,27.460000000000036,41,0,2.35,ZA,1733899658
358,isiro,2.7739,27.616,27.5,38,84,1.91,CD,1733899852
359,moorhead,46.8739,-96.7676,-11.989999999999952,81,100,11.32,US,1733899853
360,valdivia,-39.8142,-73.2459,7.050000000000011,98,1,0.79,CL,1733899821
361,minab,27.1467,57.0801,23.420000000000016,18,0,11.4,IR,1733899856
362,villa ojo de agua,-29.5,-63.6938,16.77000000000004,75,100,4.19,AR,1733899857
363,st. john's,47.5649,-52.7093,0.9900000000000091,85,75,2.57,CA,1733899858
364,newport,51.5877,-2.9984,6.060000000000002,78,100,8.26,GB,1733899859
365,taber,49.8167,-112.1518,-3.0,86,98,4.12,CA,1733899860
366,hami,42.8,93.45,-4.659999999999968,69,100,2.77,CN,1733899861
367,saint-pierre,-21.3393,55.4781,28.82000000000005,61,0,13.38,RE,1733899862
368,ambon,-3.6954,128.1814,33.08000000000004,100,40,3.6,ID,1733899863
369,mahibadhoo,3.7833,72.9667,27.75,71,46,1.23,MV,1733899864
370,enewetak,11.3474,162.3373,27.840000000000032,72,100,5.72,MH,1733899866
371,wellington,-41.2866,174.7756,17.810000000000002,77,100,9.26,NZ,1733899867
372,ko samui,9.5357,99.9357,30.950000000000045,70,20,4.12,TH,1733899868
373,lerma,42.0261,-3.7598,1.330000000000041,90,100,1.93,ES,1733899869
374,jwaneng,-24.6004,24.7303,32.68000000000001,25,9,5.87,BW,1733899870
375,el sauzal de rodriguez,31.9,-116.6833,13.400000000000034,21,91,3.66,MX,1733899871
376,niquelandia,-14.4739,-48.4597,21.04000000000002,94,93,0.29,BR,1733899872
377,meulaboh,4.1363,96.1285,26.980000000000018,80,100,2.42,ID,1733899873
378,halmstad,56.6745,12.8568,1.6800000000000068,93,100,3.09,SE,1733899874
379,sanctuary point,-35.1114,150.629,21.510000000000048,72,0,6.68,AU,1733899875
380,general acha,-37.377,-64.6043,21.49000000000001,37,98,6.75,AR,1733899863
381,wainwright,52.839,-110.8572,-17.269999999999982,89,99,2.46,CA,1733899629
382,dhidhdhoo,6.8833,73.1,27.879999999999995,75,100,3.3,MV,1733899879
383,atar,20.5169,-13.0499,16.230000000000018,40,99,3.76,MR,1733899880
384,goundi,9.3627,17.366,27.720000000000027,22,44,3.15,TD,1733899881
385,chernyshevskiy,63.0128,112.4714,-14.449999999999989,92,100,5.7,RU,1733899882
386,el tigre,8.8875,-64.2454,22.129999999999995,92,18,3.59,VE,1733899656
387,thompson,55.7435,-97.8558,-31.909999999999968,75,0,2.57,CA,1733899885
388,iwanai,42.9744,140.5089,-2.9699999999999704,70,100,8.73,JP,1733899887
389,malpe,13.35,74.7167,30.850000000000023,53,59,1.34,IN,1733899888
390,nieuw amsterdam,5.8833,-55.0833,24.05000000000001,93,100,3.12,SR,1733899889
391,ciudad bolivar,8.1222,-63.5497,23.360000000000014,90,8,2.74,VE,1733899890
392,chinsali,-10.5414,32.0816,27.52000000000004,37,15,3.37,ZM,1733899891
393,labrador city,52.9463,-66.9114,-7.67999999999995,90,100,3.09,CA,1733899892
394,ghat,24.9647,10.1728,16.450000000000045,12,81,1.96,LY,1733899893
395,champerico,14.3,-91.9167,25.560000000000002,79,0,2.78,GT,1733899894
396,yengema,8.7167,-11.1667,17.730000000000018,78,16,0.46,SL,1733899895
397,paramonga,-10.6667,-77.8333,19.08000000000004,91,100,2.55,PE,1733899896
398,markova,48.6758,24.4138,-3.1499999999999773,93,100,1.61,UA,1733899897
399,bushehr,28.9684,50.8385,20.05000000000001,77,4,0.0,IR,1733899899
400,quepos,9.4236,-84.1652,24.439999999999998,87,42,1.82,CR,1733899900
401,ihosy,-22.4,46.1167,27.99000000000001,55,29,3.84,MG,1733899901
402,laguna,38.421,-121.4238,6.650000000000034,90,0,0.0,US,1733899902
403,bichura,50.5881,107.6022,-15.529999999999973,85,22,0.58,RU,1733899903
404,tofol,5.3248,163.0078,28.879999999999995,79,75,5.14,FM,1733899904
405,hovd,48.0056,91.6419,-10.70999999999998,41,100,0.98,MN,1733899905
406,torghay,49.6339,63.4981,-4.989999999999952,68,100,7.42,KZ,1733899906
407,kani keli,-12.9536,45.1033,30.590000000000032,73,0,0.82,YT,1733899907
408,sungai penuh,-2.0833,101.3833,21.49000000000001,82,100,2.54,ID,1733899908
409,el bolson,-41.9667,-71.5167,4.82000000000005,85,0,1.42,AR,1733899910
410,rongelap,11.1635,166.8941,28.120000000000005,82,100,9.12,MH,1733899911
411,mil'kovo,55.6078,37.7956,-3.269999999999982,60,100,4.68,RU,1733899912
412,griffith,41.5284,-87.4237,-1.0299999999999727,67,100,5.14,US,1733899689
413,margate,51.3813,1.3862,6.600000000000023,84,100,0.89,GB,1733899914
414,sao joaquim,-28.2939,-49.9317,9.660000000000025,95,75,1.78,BR,1733899872
415,whangarei,-35.7317,174.3239,18.610000000000014,98,100,1.28,NZ,1733899753
416,windermere,54.3809,-2.9071,2.8600000000000136,91,12,1.25,GB,1733899917
417,rabo de peixe,37.8,-25.5833,17.77000000000004,99,75,2.06,PT,1733899919
418,bereznik,62.8551,42.7072,1.0900000000000318,98,100,4.68,RU,1733899921
419,przeworsk,50.0591,22.4941,-0.5399999999999636,97,97,2.59,PL,1733899717
420,prado,-17.3411,-39.2208,23.210000000000036,86,100,5.36,BR,1733899872
421,ajdabiya,30.7554,20.2263,16.010000000000048,43,100,2.75,LY,1733899924
422,ulsteinvik,62.3432,5.8487,4.060000000000002,93,100,3.56,NO,1733899925
423,rio grande,-32.035,-52.0986,18.460000000000036,81,0,5.39,BR,1733899926
424,mirabad,30.4362,61.8383,10.950000000000045,28,0,10.0,AF,1733899927
425,shindand,33.3029,62.1474,5.160000000000025,32,0,6.71,AF,1733899928
426,papao,-17.75,-149.55,27.82000000000005,80,100,9.21,PF,1733899929
427,kourou,5.1552,-52.6478,23.99000000000001,94,13,2.13,GF,1733899930
428,abu jibeha,11.4562,31.2285,29.370000000000005,22,0,4.7,SD,1733899931
429,udachny,66.4167,112.4,-19.849999999999966,99,98,2.38,RU,1733899933
430,usinsk,65.9939,57.5281,-3.2199999999999704,87,99,6.87,RU,1733899934
431,puerto madryn,-42.7692,-65.0385,15.430000000000007,82,100,6.86,AR,1733899742
432,tempio pausania,40.8974,9.1035,4.32000000000005,93,17,1.6,IT,1733899936
433,puerto cabezas,14.0351,-83.3888,23.840000000000032,95,10,2.21,NI,1733899899
434,laojunmiao,39.8333,97.7333,-8.329999999999984,68,82,1.49,CN,1733899938
435,ketchikan,55.3422,-131.6461,6.300000000000011,81,100,2.57,US,1733899939
436,siwa oasis,29.2041,25.5195,17.420000000000016,32,100,1.15,EG,1733899940
437,chaplygin,53.2432,39.9629,-1.1099999999999568,84,74,1.57,RU,1733899942
438,merizo village,13.2658,144.6691,29.430000000000007,85,20,6.47,GU,1733899943
439,taroa,8.7058,171.2275,28.02000000000004,80,96,9.36,MH,1733899944
440,cole harbour,44.6724,-63.4751,6.6299999999999955,96,100,3.6,CA,1733899945
441,alotau,-10.3069,150.4462,28.720000000000027,86,100,0.23,PG,1733899946
442,santa terezinha,-29.9002,-50.0904,19.700000000000045,80,100,4.41,BR,1733899947
443,tocopilla,-22.092,-70.1979,18.83000000000004,80,100,0.26,CL,1733899948
444,houma,29.5958,-90.7195,15.0,75,100,5.66,US,1733899789
445,kone,-21.0595,164.8658,26.610000000000014,76,100,1.51,NC,1733899951
446,karis,60.0718,23.6616,2.57000000000005,76,41,5.55,FI,1733899952
447,darab,28.7519,54.5444,15.490000000000009,33,0,1.44,IR,1733899954
448,seydi,39.4816,62.9137,0.30000000000001137,38,0,1.49,TM,1733899955
449,arenapolis,-14.4503,-56.8461,21.510000000000048,92,100,0.61,BR,1733899956
450,solnechnyy,50.7214,136.6319,-19.279999999999973,100,66,0.81,RU,1733899957
451,cannonvale,-20.2833,148.7,28.660000000000025,74,100,4.92,AU,1733899958
452,dubrovytsya,51.5744,26.565,0.040000000000020464,86,100,3.3,UA,1733899959
453,suratgarh,29.3167,73.9,19.879999999999995,12,0,1.81,IN,1733899960
454,lockwood,45.8191,-108.4149,3.9399999999999977,41,75,5.14,US,1733899961
455,kuta,-8.7233,115.1723,28.970000000000027,84,40,3.09,ID,1733899962
456,gobabis,-22.45,18.9667,30.960000000000036,22,95,4.48,NA,1733899963
457,sambava,-14.2667,50.1667,28.870000000000005,59,78,5.27,MG,1733899965
458,caohe,30.2297,115.4335,6.590000000000032,75,100,1.26,CN,1733899966
459,argungu,12.7433,4.5269,22.52000000000004,30,21,4.1,NG,1733899967
460,barcelos,41.5388,-8.6151,5.010000000000048,78,3,2.56,PT,1733899968
461,machina,13.1364,10.0492,22.260000000000048,25,84,5.12,NG,1733899969
462,at taj,24.2049,23.2857,14.770000000000039,19,74,2.55,LY,1733899970
463,erdenet,49.0333,104.0833,-14.019999999999982,88,100,1.19,MN,1733899971
464,rio branco do sul,-25.19,-49.3142,14.010000000000048,98,100,0.9,BR,1733899972
465,spokoynaya,44.2468,41.4015,4.850000000000023,92,100,2.29,RU,1733899973
466,fort bragg,35.139,-79.006,18.910000000000025,88,75,3.09,US,1733899974
467,mengyin,35.7069,117.9264,6.140000000000043,41,35,4.01,CN,1733899975
468,ellsworth,44.5434,-68.4195,2.140000000000043,95,100,2.57,US,1733899720
469,linqiong,30.4159,103.4609,11.04000000000002,51,73,1.89,CN,1733899978
470,bandar-e anzali,37.4727,49.4622,10.060000000000002,76,7,1.05,IR,1733899979
471,nikolayevsk-on-amure,53.1406,140.73,-18.619999999999976,95,97,3.65,RU,1733899980
472,kutna hora,49.9484,15.2682,0.08000000000004093,93,100,1.54,CZ,1733899981
473,banda aceh,5.5577,95.3222,24.370000000000005,94,100,1.58,ID,1733899982
474,turbat,26.0023,63.044,23.55000000000001,15,0,10.02,PK,1733899983
475,tucuma,-0.1833,-50.05,24.58000000000004,94,98,2.54,BR,1733899984
476,taltal,-25.4,-70.4833,16.660000000000025,83,100,0.97,CL,1733899985
477,ulysses,37.5814,-101.3552,-5.979999999999961,79,75,4.63,US,1733899986
478,palikir - national government center,6.9248,158.1611,30.470000000000027,70,75,3.6,FM,1733899987
479,weiser,44.251,-116.9693,-2.8899999999999864,95,95,1.1,US,1733899989
480,el calafate,-50.3408,-72.2768,7.730000000000018,72,100,3.09,AR,1733899990
481,harar,9.3094,42.1258,20.120000000000005,19,0,3.87,ET,1733899991
482,minas de marcona,-15.2119,-75.1103,15.75,83,99,3.12,PE,1733899992
483,dunedin,-45.8742,170.5036,13.220000000000027,74,100,0.89,NZ,1733899993
484,zhengzhou,34.7578,113.6486,7.970000000000027,22,32,2.52,CN,1733899994
485,aleksandrovsk-sakhalinskiy,50.8975,142.1561,-10.349999999999966,84,100,5.08,RU,1733899995
486,harper,4.375,-7.7169,25.900000000000034,82,63,1.38,LR,1733899996
487,north ward,-19.2454,146.8075,28.950000000000045,65,75,5.14,AU,1733899997
488,inongo,-1.95,18.2667,22.53000000000003,93,100,0.75,CD,1733899998
489,coronel dorrego,-38.7187,-61.2873,20.150000000000034,45,100,3.27,AR,1733900000
490,takoradi,4.8845,-1.7554,26.08000000000004,86,25,3.42,GH,1733900001
491,muynoq,43.7683,59.0214,-1.4599999999999795,26,100,4.97,UZ,1733900002
492,boguchany,58.3814,97.4531,-13.579999999999984,82,100,5.16,RU,1733900003
493,pelabuhanratu,-6.9875,106.5514,31.060000000000002,61,42,7.04,ID,1733900004
494,visakhapatnam,17.69,83.2093,27.939999999999998,61,40,5.14,IN,1733900005
495,marabba,12.35,32.1833,28.640000000000043,26,0,5.39,SD,1733900006
496,pauini,-7.7136,-66.9764,22.680000000000007,99,100,0.78,BR,1733900007
497,ca mau,9.1769,105.15,23.410000000000025,93,100,1.94,VN,1733900008
498,roccella ionica,38.322,16.4009,12.430000000000007,73,24,1.91,IT,1733900009
499,bayanhongor,46.7167,100.1167,-16.939999999999998,93,100,1.17,MN,1733900011
500,nantucket,41.2835,-70.0995,8.060000000000002,100,100,9.23,US,1733899914
501,luanda,-8.8368,13.2343,25.150000000000034,84,100,3.22,AO,1733900013
502,gevrai,19.2667,75.75,25.710000000000036,34,2,2.2,IN,1733900014
503,kailua-kona,19.6406,-155.9956,23.49000000000001,75,3,0.45,US,1733900015
504,sammichele di bari,40.8867,16.9478,8.520000000000039,83,3,2.37,IT,1733900017
505,mugia,43.1041,-9.2179,10.170000000000016,75,26,5.84,ES,1733900018
506,nemours,48.2751,2.6908,4.180000000000007,80,100,3.81,FR,1733900019
507,torshalla,59.4167,16.4667,-8.039999999999964,91,23,1.8,SE,1733900020
508,namtsy,62.7161,129.6658,-40.119999999999976,100,62,0.68,RU,1733900021
509,bamboo flat,11.7,92.7167,30.05000000000001,79,20,4.63,IN,1733900022
510,bishkul,54.7803,69.1033,-7.810000000000002,79,100,11.0,KZ,1733900023
511,pacasmayo,-7.4006,-79.5714,18.470000000000027,85,100,3.49,PE,1733900024
512,vikhorevka,56.1201,101.1636,-12.95999999999998,85,23,1.43,RU,1733900025
513,sechura,-5.5569,-80.8222,19.140000000000043,84,100,4.71,PE,1733900027
514,kiffa,16.6166,-11.4045,20.310000000000002,16,100,3.35,MR,1733900028
515,borogontsy,62.6683,131.1683,-41.539999999999964,100,51,1.42,RU,1733900030
516,miracema do tocantins,-9.5618,-48.3967,22.230000000000018,96,32,0.22,BR,1733900031
517,broome,42.2506,-75.833,10.390000000000043,95,100,3.6,US,1733900032
518,saldanha,-33.0117,17.9442,20.32000000000005,82,81,5.89,ZA,1733900033
519,cottage grove,44.8277,-92.9438,-4.71999999999997,85,100,0.0,US,1733899802
520,quang ngai,15.1167,108.8,22.860000000000014,97,100,1.4,VN,1733900035
521,alaghsas,17.0187,8.0168,15.939999999999998,29,0,4.12,NE,1733900036
522,magistral'nyy,56.1725,107.4458,-14.95999999999998,94,28,1.52,RU,1733900037
523,gudari,19.35,83.7833,29.680000000000007,40,2,0.93,IN,1733900038
524,bahia de caraquez,-0.6,-80.4167,23.439999999999998,86,100,4.67,EC,1733900039
525,kununurra,-15.7667,128.7333,36.99000000000001,41,20,3.6,AU,1733900041
526,warmbad,-28.45,18.7333,28.650000000000034,25,9,1.1,NA,1733900042
527,alcantara,-2.4089,-44.4147,26.110000000000014,86,46,3.78,BR,1733899931
528,giyani,-23.3025,30.7187,32.360000000000014,36,9,2.14,ZA,1733900044
529,saint john,45.2727,-66.0677,1.57000000000005,100,100,1.54,CA,1733900045
530,raja,8.4596,25.678,26.430000000000007,20,0,4.3,SS,1733900046
531,saint ann's bay,18.4358,-77.201,26.25,85,36,4.98,JM,1733900047
532,las tablas,7.7667,-80.2833,25.650000000000034,99,99,2.57,PA,1733899857
533,zabol,32.25,67.25,2.2200000000000273,48,6,7.4,AF,1733900049
534,seguela,7.9611,-6.6731,20.350000000000023,54,0,0.68,CI,1733900051
535,revda,56.801,59.9303,-5.649999999999977,82,100,7.69,RU,1733900052
536,tambopata,-12.7333,-69.1833,24.680000000000007,80,100,0.87,PE,1733900053
537,taytay,14.5678,121.1394,29.470000000000027,77,100,3.11,PH,1733900054
538,gidam,18.9833,81.4,27.710000000000036,32,35,1.6,IN,1733900055
539,reserva,-24.6503,-50.8506,16.090000000000032,94,100,1.15,BR,1733900056
540,valderice,38.0401,12.6151,8.5,93,40,2.57,IT,1733900057
541,jingdezhen,29.2947,117.2079,5.800000000000011,86,100,2.54,CN,1733900058
542,sao felipe,-14.8167,-41.3833,17.370000000000005,97,64,0.67,BR,1733900059
543,geraldton,-28.7667,114.6,34.23000000000002,43,100,6.69,AU,1733900060
544,cockburn town,21.4612,-71.1419,25.79000000000002,76,85,10.24,TC,1733899932
545,essaouira,31.5125,-9.77,8.720000000000027,57,5,2.57,MA,1733900063
546,malvan,16.0667,73.4667,30.689999999999998,54,2,1.08,IN,1733900064
547,bay roberts,47.5999,-53.2648,-0.049999999999954525,85,100,0.89,CA,1733900065
548,port alberni,49.2413,-124.8028,4.400000000000034,93,100,0.45,CA,1733900066
549,santa ana,33.7456,-117.8678,17.850000000000023,19,40,3.09,US,1733899866
550,thanh hoa,19.8,105.7667,23.950000000000045,78,100,2.85,VN,1733900068
551,galveston,29.3669,-94.9669,9.420000000000016,59,0,3.13,US,1733900042
552,road town,18.4167,-64.6167,26.590000000000032,67,3,8.52,VG,1733900070
553,kostomuksha,64.571,30.5767,-0.8299999999999841,93,100,7.14,RU,1733900071
554,pemangkat,1.1667,108.9667,27.560000000000002,83,100,4.9,ID,1733900072
555,kogalym,62.2654,74.4791,-8.979999999999961,94,100,8.66,RU,1733900074
556,luorong,24.4058,109.6086,9.760000000000048,71,100,5.19,CN,1733900075
557,moron,-34.6534,-58.6198,21.55000000000001,75,0,4.92,AR,1733899788
558,masterton,-40.9597,175.6575,16.54000000000002,67,25,1.09,NZ,1733900077
559,magadan,59.5667,150.8,-19.45999999999998,81,13,4.51,RU,1733900078
560,shuya,56.8487,41.3883,-4.659999999999968,89,100,4.67,RU,1733900079
561,island harbour,50.724,-1.2758,6.660000000000025,68,100,3.58,GB,1733900081
562,visby,57.6409,18.296,3.1200000000000045,87,20,4.63,SE,1733900082
563,laela,-8.5667,32.05,21.590000000000032,61,93,3.08,TZ,1733900083
564,san antonio oeste,-40.7319,-64.9477,17.170000000000016,78,5,2.91,AR,1733899890
565,la malbaie,47.6575,-70.1559,-0.9899999999999523,97,100,2.08,CA,1733900085
566,steinbach,50.1667,8.5667,3.3799999999999955,88,100,5.14,DE,1733900086
567,posto fiscal rolim de moura,-13.0833,-62.2667,22.560000000000002,98,32,1.14,BR,1733900087
568,lorengau,-2.0226,147.2712,29.02000000000004,76,96,2.37,PG,1733900088
569,ishinomaki,38.4167,141.3,3.9500000000000455,68,91,9.79,JP,1733900089
570,tamboril,19.4854,-70.611,21.430000000000007,100,75,3.6,DO,1733900091
571,saint-philippe,-21.3585,55.7679,24.939999999999998,78,35,6.58,RE,1733900093
572,berdigestyakh,62.0989,126.6992,-27.46999999999997,100,91,0.97,RU,1733900094
573,abepura,-2.6333,140.5833,32.450000000000045,58,20,5.14,ID,1733900095
574,dahanu,19.9667,72.7333,27.850000000000023,42,100,2.33,IN,1733900096
575,irituia,-1.7711,-47.4381,23.28000000000003,98,88,0.98,BR,1733900097
576,susanville,40.4163,-120.653,-4.089999999999975,86,0,0.81,US,1733900038
577,bel ombre,-4.6167,55.4167,30.910000000000025,62,40,2.57,SC,1733900100
578,goba,7.0167,39.9833,16.060000000000002,31,0,2.3,ET,1733900101
579,red hill,33.9996,-79.2581,18.05000000000001,75,100,6.52,US,1733900102
580,dynow,49.8151,22.2339,-0.839999999999975,100,94,1.78,PL,1733900103
581,loukhi,66.0764,33.0381,-1.1299999999999955,80,100,6.13,RU,1733900104
582,shache,38.4167,77.2406,-1.0199999999999818,46,62,2.62,CN,1733900105
583,baijiantan,45.6333,85.1833,-5.689999999999998,71,25,2.34,CN,1733900106
584,rurrenabaque,-14.4413,-67.5278,22.77000000000004,100,100,0.6,BO,1733900107
585,bathsheba,13.2167,-59.5167,25.340000000000032,83,40,2.57,BB,1733900108
586,dalandzadgad,43.5708,104.425,-5.819999999999993,42,20,4.97,MN,1733900110
587,bethanie,-26.4833,17.15,31.05000000000001,15,74,4.09,NA,1733900111
588,lompoc,34.6391,-120.4579,7.400000000000034,49,0,4.63,US,1733900113
589,grand falls-windsor,48.9332,-55.6649,-5.279999999999973,88,99,1.43,CA,1733900114
590,rosarito,32.3333,-117.0333,16.54000000000002,22,100,3.84,MX,1733900115
591,greymouth,-42.4667,171.2,15.610000000000014,88,100,2.9,NZ,1733900116
592,illizi,26.4833,8.4667,17.24000000000001,11,93,1.06,DZ,1733900117
